model_url,specifications
https://www.mpb.com/en-eu/product/panasonic-lumix-s5-ii,"{'Weight (Grams)': '658', 'Lens Mount': 'Leica L', 'Megapixels': '24.2', 'Sensor Type': 'CMOS', 'Sensor Format': 'Full Frame', 'Minimum ISO': '100', 'Maximum ISO': '51200', 'Maximum Frames Per Second': '200', 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Storage Media Type': 'SD / SDHC / SDXC', 'USB Port Type': 'Type-C', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1840000', 'Viewfinder Coverage (%)': '100', 'Hot Shoe Connection': True, 'Year of release': '2023'}"
https://www.mpb.com/en-eu/product/b-w-72mm-f-pro-skylight-kr-15-mrc-filter,{'Filter Thread (mm)': '72'}
https://www.mpb.com/en-eu/product/sirui-jupiter-50mm-t2-macro-cine-canon-ef-fit,"{'Weight (Grams)': '1060', 'Lens Mount': 'Canon EF', 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '2', 'Maximum Aperture - Tele (f)': '2', 'Filter Thread (mm)': '92', 'Minimum Focus Distance (m)': '0.24', 'Aperture Blades': '11', 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/samyang-24mm-t1-5-nikon-fit,"{'Year of release': '2014', 'Filter Thread (mm)': '77', 'Weight (Grams)': '565', 'Aperture Blades': '8', 'Minimum Focus Distance (m)': '0.25'}"
https://www.mpb.com/en-eu/product/canon-ef-100mm-f-2-8-l-macro-is-usm,"{'Minimum Focus Distance (m)': '0.3', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2009', 'Lens Mount': 'Canon EF', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '625'}"
https://www.mpb.com/en-eu/product/canon-ef-100-400mm-f-4-5-5-6-l-is-usm,"{'Minimum Focus Distance (m)': '1.8', 'Filter Thread (mm)': '77', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '8', 'Maximum Aperture - Wide (f)': '4.5', 'Year of release': '1998', 'Lens Mount': 'Canon EF', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '1380'}"
https://www.mpb.com/en-eu/product/canon-ef-1-4x-ii-extender,"{'Magnification': '1.4x', 'Year of release': '2001', 'Weight (Grams)': '220'}"
https://www.mpb.com/en-eu/product/sigma-24-70mm-f-2-8-dg-dn-art-sony-e-fit,"{'Weight (Grams)': '835', 'Camera Type': 'Mirrorless', 'Auto Focus': True, 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '2.8', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '0.18', 'Aperture Blades': '11', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/sigma-30mm-f14-ex-dc-sony-a-fit,{'Year of release': '2006'}
https://www.mpb.com/en-eu/product/olympus-fl-50r-flash,"{'Swivel Head': True, 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Weight (Grams)': '385'}"
https://www.mpb.com/en-eu/product/olympus-fl-36r-flash,"{'Swivel Head': True, 'Flash Coverage (Metres)': '12-42', 'Maximum Guide Number': '36', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Weight (Grams)': '270'}"
https://www.mpb.com/en-eu/product/dji-mavic-air,"{'Maximum Video Frame Rate (FPS)': '120', 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Year of release': '2018', 'Minimum ISO': '100', 'Megapixels': '12', 'Storage Media Type': 'Micro SD', 'Maximum ISO': '3200', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Gimbal Type': '3-Axis Gimbal', 'Weight (Grams)': '430'}"
https://www.mpb.com/en-eu/product/kenko-1-4x-teleplus-hd-dgx-teleconverter-nikon-fit,{}
https://www.mpb.com/en-eu/product/nikon-af-s-nikkor-70-200mm-f-4g-ed-vr,"{'Minimum Focus Distance (m)': '1', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2012', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '850'}"
https://www.mpb.com/en-eu/product/sony-alpha-slt-a33,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '7.1', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '725', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Sony A', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC & MS Pro Duo', 'LCD Resolution (Pixels)': '926100', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Articulating LCD Screen': True, 'Megapixels': '14.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '15', 'Flash Compatibility': 'Sony ADI / P-TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/nikon-af-s-dx-nikkor-55-200mm-f-4-5-6g-if-ed,"{'Minimum Focus Distance (m)': '0.95', 'Filter Thread (mm)': '52', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2005', 'Lens Mount': 'Nikon DX', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '255'}"
https://www.mpb.com/en-eu/product/nikon-af-s-nikkor-20mm-f-1-8g-ed,"{'Minimum Focus Distance (m)': '0.2', 'Filter Thread (mm)': '77', 'Maximum Aperture - Tele (f)': '1.8', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '1.8', 'Year of release': '2014', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '16', 'Auto Focus': True, 'Weight (Grams)': '355'}"
https://www.mpb.com/en-eu/product/canon-eos-7d,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '8', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '820', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'Compact Flash', 'LCD Resolution (Pixels)': '920000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '150000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '19', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/irix-blackstone-15mm-f24-nikon-fit,{'Year of release': '2016'}
https://www.mpb.com/en-eu/product/lowepro-tlz-mini,{'Weight (Grams)': '200'}
https://www.mpb.com/en-eu/product/canon-ef-70-200mm-f-4-l-usm,"{'Minimum Focus Distance (m)': '1.2', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '8', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '1999', 'Lens Mount': 'Canon EF', 'Image Stabilisation': False, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '705'}"
https://www.mpb.com/en-eu/product/canon-ef-s-18-135mm-f-3-5-5-6-is,"{'Minimum Focus Distance (m)': '0.45', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '6', 'Maximum Aperture - Wide (f)': '3.5', 'Year of release': '2009', 'Lens Mount': 'Canon EF-S', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '455'}"
https://www.mpb.com/en-eu/product/tamron-18-270mm-f-3-5-6-3-di-ii-vc-pzd-nikon-fit,"{'Minimum Focus Distance (m)': '0.49', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '6.3', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Lens Mount': 'Nikon DX', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '450', 'Year of release': '2010'}"
https://www.mpb.com/en-eu/product/canon-eos-90d,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '10', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '1216', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': True, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2019', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '120000', 'Megapixels': '32.5', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '45', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/nikon-d3300,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '430', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Nikon FX', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '921000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2014', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '24', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '11', 'Flash Compatibility': 'Nikon i-TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/panasonic-lumix-g-vario-14-140mm-f-3-5-5-6-asph-power-o-i-s,"{'Minimum Focus Distance (m)': '0.3', 'Filter Thread (mm)': '58', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Year of release': '2013', 'Lens Mount': 'Micro Four Thirds', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '265'}"
https://www.mpb.com/en-eu/product/samyang-8mm-f-3-5-fisheye-canon-ef-s-fit,{'Year of release': '2012'}
https://www.mpb.com/en-eu/product/sigma-18-200mm-f-3-5-6-3-dc-canon-ef-s-fit,"{'Minimum Focus Distance (m)': '0.45', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '3.5', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Year of release': '2005', 'Lens Mount': 'Canon EF-S', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': False, 'Weight (Grams)': '405'}"
https://www.mpb.com/en-eu/product/nikon-af-s-micro-nikkor-105mm-f-2-8g-if-ed-vr,"{'Minimum Focus Distance (m)': '0.31', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2009', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '720'}"
https://www.mpb.com/en-eu/product/tamron-18-270mm-f-3-5-6-3-di-ii-vc-pzd-canon-ef-fit,"{'Minimum Focus Distance (m)': '0.49', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '6.3', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Lens Mount': 'Canon EF-S', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '450', 'Year of release': '2010'}"
https://www.mpb.com/en-eu/product/nikon-af-nikkor-50mm-f-1-4d,"{'Minimum Focus Distance (m)': '0.45', 'Filter Thread (mm)': '52', 'Maximum Aperture - Tele (f)': '1.4', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '1.4', 'Year of release': '2001', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '16', 'Auto Focus': True, 'Weight (Grams)': '230'}"
https://www.mpb.com/en-eu/product/sony-cyber-shot-rx10-mark-iii,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '14.2', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '1095', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Minimum ISO': '100', 'Camera Type': 'Compact', 'Storage Media Type': 'SD / SDHC / SDXC / MS Pro Duo & MS Duo', 'LCD Resolution (Pixels)': '1228800', 'Headphone Jack': True, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '120', 'Year of release': '2016', 'Articulating LCD Screen': True, 'Megapixels': '20.1', 'Integrated cleaning': False, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Optical Zoom (X)': '25', 'Maximum ISO': '12800', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': '1.0 Inch', 'Maximum Shutter Speed (1/) [Seconds]': '1/32000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '25', 'Flash Compatibility': 'Sony ADI / P-TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/tamron-af-18-200mm-f-3-5-6-3-xr-di-ii-ld-aspherical-if-macro-canon-ef-s-fit,"{'Minimum Focus Distance (m)': '0.45', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '6.3', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Lens Mount': 'Canon EF-S', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '398', 'Year of release': '2005'}"
https://www.mpb.com/en-eu/product/dji-mavic-air-intelligent-flight-battery,{}
https://www.mpb.com/en-eu/product/om-system-om-1,"{'Weight (Grams)': '511', 'Camera Type': 'Mirrorless', 'Megapixels': '20.4', 'Autofocus Points': '1053', 'Maximum Frames Per Second': '120', 'Sensor Format': 'Four Thirds', 'Minimum ISO': '200', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Micro Four Thirds', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '97', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1620000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': False, 'Built-In Wi-Fi': True, 'Headphone Jack': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/32000', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Sensor Type': 'Live MOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '4096×2160 (4k)', 'Maximum Video Frame Rate (FPS)': '60', 'Max FPS Max resolution': '4096×2160 (4k)', 'Built-In Bluetooth': False, 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/godox-x2t-wireless-trigger-micro-four-thirds-dedicated,"{'Weight (Grams)': '90', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Flash Coverage (Metres)': '24-120', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-g-x-vario-35-100mm-f-2-8-ii-power-o-i-s,"{'Minimum Focus Distance (m)': '0.85', 'Filter Thread (mm)': '58', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2017', 'Lens Mount': 'Micro Four Thirds', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '357'}"
https://www.mpb.com/en-eu/product/godox-ving-v860ii-flash-micro-four-thirds-dedicated,"{'Weight (Grams)': '540', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Swivel Head': True, 'Flash Coverage (Metres)': '24-120', 'Maximum Guide Number': '60', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/olympus-fl-lm3-flash,"{'Swivel Head': False, 'Flash Coverage (Metres)': '14', 'Maximum Guide Number': '9', 'Flash Compatibility': 'Olympus/Panasonic TTL', 'Weight (Grams)': '50'}"
https://www.mpb.com/en-eu/product/nikon-nikkor-ai-s-85mm-f2f2,"{'Weight (Grams)': '310', 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '2', 'Maximum Aperture - Tele (f)': '2', 'Minimum Focus Distance (m)': '0.85', 'Year of release': '1977'}"
https://www.mpb.com/en-eu/product/olympus-m-zuiko-digital-ed-12-100mm-f-4-is-pro,"{'Minimum Focus Distance (m)': '0.15', 'Filter Thread (mm)': '72', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2016', 'Lens Mount': 'Micro Four Thirds', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '561'}"
https://www.mpb.com/en-eu/product/nikon-nikkor-ai-28mm-f2f28,"{'Weight (Grams)': '400', 'Lens Mount': 'Nikon FX', 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '2.8', 'Maximum Aperture - Tele (f)': '2.8', 'Filter Thread (mm)': '52', 'Aperture Blades': '6'}"
https://www.mpb.com/en-eu/product/panasonic-leica-dg-vario-elmar-100-400mm-f-4-6-3-asph-power-o-i-s,"{'Minimum Focus Distance (m)': '0.13', 'Filter Thread (mm)': '72', 'Maximum Aperture - Tele (f)': '6.3', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2016', 'Lens Mount': 'Micro Four Thirds', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '985'}"
https://www.mpb.com/en-eu/product/nikon-af-s-nikkor-28mm-f-1-8g,"{'Minimum Focus Distance (m)': '0.25', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '1.8', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '1.8', 'Year of release': '2012', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '16', 'Auto Focus': True, 'Weight (Grams)': '330'}"
https://www.mpb.com/en-eu/product/viltrox-af-85mm-f-18-ii-sony-e-fit,"{'Weight (Grams)': '484', 'Lens Mount': 'Sony E', 'Auto Focus': True, 'Minimum Aperture (F)': '16', 'Maximum Aperture - Wide (f)': '1.8', 'Aperture Blades': '9', 'Filter Thread (mm)': '72', 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/om-system-om-1-mark-ii,"{'Weight (Grams)': '511', 'Lens Mount': 'Micro Four Thirds', 'Megapixels': '20.4', 'Maximum Frames Per Second': '120', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'Touchscreen': True, 'USB Port Type': 'Type-C', 'HDMI Port': True, 'Hot Shoe Connection': True, 'Flash Compatibility': 'Olympus TTL', 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Built-In Wi-Fi': True, 'Sensor Type': 'BSI-CMOS', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '120', 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Year of release': '2024'}"
https://www.mpb.com/en-eu/product/panasonic-lumix-g-14mm-f-2-5,"{'Minimum Focus Distance (m)': '0.18', 'Filter Thread (mm)': '46', 'Maximum Aperture - Tele (f)': '2.5', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '2.5', 'Year of release': '2014', 'Lens Mount': 'Micro Four Thirds', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '55'}"
https://www.mpb.com/en-eu/product/sony-fe-28mm-f-2,"{'Minimum Focus Distance (m)': '0.29', 'Filter Thread (mm)': '49', 'Maximum Aperture - Tele (f)': '2', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '2', 'Year of release': '2015', 'Lens Mount': 'Sony E', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '200'}"
https://www.mpb.com/en-eu/product/nikon-af-s-nikkor-85mm-f-1-8g,"{'Minimum Focus Distance (m)': '0.8', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '1.8', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '1.8', 'Year of release': '2012', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '16', 'Auto Focus': True, 'Weight (Grams)': '350'}"
https://www.mpb.com/en-eu/product/nikon-af-s-dx-nikkor-18-55mm-f-3-5-5-6g-ed-ii,"{'Minimum Focus Distance (m)': '0.27', 'Filter Thread (mm)': '52', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '3.5', 'Year of release': '2006', 'Lens Mount': 'Nikon DX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '205'}"
https://www.mpb.com/en-eu/product/olympus-om-d-e-m1-mark-ii,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '60.6', 'USB Port Type': 'Olympus CB-USB6', 'Weight (Grams)': '574', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '200', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1037000', 'Headphone Jack': True, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '200000', 'Megapixels': '20.4', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': False, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/32000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '121', 'Flash Compatibility': 'Olympus TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/nikon-d7100,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '6', 'USB Port Type': 'Mini 8 pin male', 'Weight (Grams)': '765', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Nikon DX', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1229000', 'Headphone Jack': True, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '150000', 'Megapixels': '24', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '6400', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3.2', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/8000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '15', 'Flash Compatibility': 'Nikon i-TTL', 'Live View': True}"
